Province;District;Commune;Village;ភេទ បង្ហាញលើUSerFroms;;គំរូID
ខេត្តបន្ទាយមានជ័យ;ស្រុកភ្នំស្រុក;ឃុំស្ពានស្រែង;ភូមិពង្រ;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកភ្នំស្រុក;ឃុំស្រះជីក;ភូមិមាត់ស្រះ;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកភ្នំស្រុក;ឃុំស្រះជីក;ភូមិស្រះឈូកខាងលិច;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកភ្នំស្រុក;ឃុំស្រះជីក;ភូមិស្រះជីក;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកភ្នំស្រុក;ឃុំស្រះជីក;ភូមិគោកក្រោល;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកភ្នំស្រុក;ឃុំស្រះជីក;ភូមិគោករំចេក;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកភ្នំស្រុក;ឃុំស្រះជីក;ភូមិគោកតារាជ្យ;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកភ្នំស្រុក;ឃុំស្រះជីក;ភូមិកណ្ដាលខាងលិច;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកភ្នំស្រុក;ឃុំស្រះជីក;ភូមិកណ្ដាលខាងកើត;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកភ្នំស្រុក;ឃុំស្រះជីក;ភូមិស្រះឈូកខាងកើត;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកភ្នំស្រុក;ឃុំភ្នំដី;ភូមិភ្នំដី;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកភ្នំស្រុក;ឃុំភ្នំដី;ភូមិពន្លៃ;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកភ្នំស្រុក;ឃុំភ្នំដី;ភូមិគោកសេះ;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកភ្នំស្រុក;ឃុំភ្នំដី;ភូមិថ្នល់ដាច់;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកភ្នំស្រុក;ឃុំភ្នំដី;ភូមិបុស្បូវ;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកភ្នំស្រុក;ឃុំភ្នំដី;ភូមិត្រពាំងប្រីយ៍;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកភ្នំស្រុក;ឃុំភ្នំដី;ភូមិកំពីងពួយ;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកភ្នំស្រុក;ឃុំភ្នំដី;ភូមិស្ពានក្មេង;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកភ្នំស្រុក;ឃុំភ្នំដី;ភូមិត្រាង;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកភ្នំស្រុក;ឃុំភ្នំដី;ភូមិកំពីងពួយមួយ;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកភ្នំស្រុក;ឃុំភ្នំដី;ភូមិពន្លៃត្បូង;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកព្រះនេត្រព្រះ;ឃុំឈ្នួរមានជ័យ;ភូមិសំរោងតូច;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកព្រះនេត្រព្រះ;ឃុំឈ្នួរមានជ័យ;ភូមិគោកពង្រ;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកព្រះនេត្រព្រះ;ឃុំឈ្នួរមានជ័យ;ភូមិថ្មគោល;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកព្រះនេត្រព្រះ;ឃុំឈ្នួរមានជ័យ;ភូមិប្រពុត;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកព្រះនេត្រព្រះ;ឃុំឈ្នួរមានជ័យ;ភូមិបន្ទាត់បោះ;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកព្រះនេត្រព្រះ;ឃុំឈ្នួរមានជ័យ;ភូមិគោកទ្រាស;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកព្រះនេត្រព្រះ;ឃុំឈ្នួរមានជ័យ;ភូមិឈ្នួរ;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកព្រះនេត្រព្រះ;ឃុំឈ្នួរមានជ័យ;ភូមិសំរោងធំ;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកព្រះនេត្រព្រះ;ឃុំឈ្នួរមានជ័យ;ភូមិឫស្សីខាង;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកព្រះនេត្រព្រះ;ឃុំឈ្នួរមានជ័យ;ភូមិឫស្សីកណ្ដាល;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកព្រះនេត្រព្រះ;ឃុំឈ្នួរមានជ័យ;ភូមិរពាត់;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកព្រះនេត្រព្រះ;ឃុំឈ្នួរមានជ័យ;ភូមិគោកត្រាច;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកព្រះនេត្រព្រះ;ឃុំជប់វារី;ភូមិជប់;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកព្រះនេត្រព្រះ;ឃុំជប់វារី;ភូមិរោលជ្រូក;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកព្រះនេត្រព្រះ;ឃុំជប់វារី;ភូមិប្រាសាទ;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកព្រះនេត្រព្រះ;ឃុំជប់វារី;ភូមិក្រសាំងថ្មី;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកព្រះនេត្រព្រះ;ឃុំជប់វារី;ភូមិប្រដាក;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកព្រះនេត្រព្រះ;ឃុំជប់វារី;ភូមិជ្រាប់ថ្មី;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកព្រះនេត្រព្រះ;ឃុំជប់វារី;ភូមិជ្រាប់ចាស់;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកព្រះនេត្រព្រះ;ឃុំជប់វារី;ភូមិកក់;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកព្រះនេត្រព្រះ;ឃុំជប់វារី;ភូមិគោកលុន;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកព្រះនេត្រព្រះ;ឃុំជប់វារី;ភូមិភ្នំជញ្ជាំង;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកព្រះនេត្រព្រះ;ឃុំជប់វារី;ភូមិចក្រី;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកព្រះនេត្រព្រះ;ឃុំភ្នំលៀប;ភូមិភ្នំលៀបកើត;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកព្រះនេត្រព្រះ;ឃុំភ្នំលៀប;ភូមិភ្នំលៀបលិច;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកព្រះនេត្រព្រះ;ឃុំភ្នំលៀប;ភូមិទ្រយោង;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកព្រះនេត្រព្រះ;ឃុំភ្នំលៀប;ភូមិទ្រលោកជើង;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកព្រះនេត្រព្រះ;ឃុំភ្នំលៀប;ភូមិទ្រលោកលិច;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកព្រះនេត្រព្រះ;ឃុំភ្នំលៀប;ភូមិទ្រលោកត្បូង;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកព្រះនេត្រព្រះ;ឃុំភ្នំលៀប;ភូមិឡោទេ;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកព្រះនេត្រព្រះ;ឃុំភ្នំលៀប;ភូមិរំដួល;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកព្រះនេត្រព្រះ;ឃុំភ្នំលៀប;ភូមិព្រីងជួរ;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកព្រះនេត្រព្រះ;ឃុំភ្នំលៀប;ភូមិកន្ដ្រប់;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកព្រះនេត្រព្រះ;ឃុំភ្នំលៀប;ភូមិត្នោត;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកព្រះនេត្រព្រះ;ឃុំភ្នំលៀប;ភូមិអន្លង់សា;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកព្រះនេត្រព្រះ;ឃុំភ្នំលៀប;ភូមិកណ្ដោល;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកព្រះនេត្រព្រះ;ឃុំភ្នំលៀប;ភូមិកំបោរ;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកព្រះនេត្រព្រះ;ឃុំភ្នំលៀប;ភូមិកាបៅ;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកព្រះនេត្រព្រះ;ឃុំភ្នំលៀប;ភូមិកំពង់ក្រសាំង;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកព្រះនេត្រព្រះ;ឃុំប្រាសាទ;ភូមិចារ;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកព្រះនេត្រព្រះ;ឃុំប្រាសាទ;ភូមិបត់ត្រង់;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកព្រះនេត្រព្រះ;ឃុំប្រាសាទ;ភូមិសំពៅលូន;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកព្រះនេត្រព្រះ;ឃុំប្រាសាទ;ភូមិផ្លូវលាវ;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកព្រះនេត្រព្រះ;ឃុំប្រាសាទ;ភូមិតាអំ;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកព្រះនេត្រព្រះ;ឃុំប្រាសាទ;ភូមិអំពិល;;;
ខេត្តបន្ទាយមានជ័យ;ស្រុកព្រះនេត្រព្រះ;ឃុំប្រាសាទ;ភូមិកណ្ដាល;;;
